,team_count_50runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team_winp_last14,team_avg_bowling_last15,team_avg_balls_faced_last15,team_count_4runs_last15,team_count_6runs_last15,team_avg_strike_rate_last15,team_avg_runs_last15,team_runs_consistency_last15,team_rating,team_avg_win_by_runs_last_n,team_avg_win_by_wickets_last_n,team_weighted_avg_win_amount,toss_winner_01,toss_decision_01,boundary_percentage,strike_rate_consistency,avg_wicket_count,avg_economy,avg_maiden
469,1.666666667,0.0,0.0,0.35564405,-0.019080721,0.709090909,0.833333333,0.326923077,0.710404218,1.215659955,1.42562408,0.738182653,0.125,0.3,0.138217523,1,0,0.952656848,0.761906223,0.057142857,1.248038649,0.99
470,0.6,100.0,141.8333333,0.98488189,0.840217715,0.738422392,0.583629893,0.86440678,0.894187415,0.881327668,0.955324641,1.144691513,5.363636364,1.5,3.905660377,1,0,0.999151891,1.055422033,0.9375,1.075802204,1.001335113
471,0.6,80.0,187.5,1.778534459,3.973898517,0.811568277,0.67357513,0.471014493,0.852883683,0.800532888,0.755021545,1.172110196,2.752066116,0.758064516,2.244353183,0,1,0.954962061,0.863078784,2.033333333,0.979509489,0.962450029
472,0.8,0.0,152.8636364,0.73,0.611333779,0.742627346,0.705882353,0.725490196,1.042845438,1.093654756,1.065187785,1.080037372,2.693877551,1.266666667,2.451977401,1,0,1.010560415,0.825379174,0.898305085,1.07758133,0.958333333
473,0.7,33.33,159.6666667,1.162790698,0.988750171,0.972897196,0.973214286,0.963636364,1.155387996,1.151617445,0.913177606,1.045567112,1.197368421,1.043478261,1.183266932,1,0,1.015752803,1.105060085,0.901408451,1.073413363,1.004234122
474,1.411764706,50.0,135.2666667,1.0,1.185270541,1.122043519,1.331753555,1.165137615,1.015611735,1.207094632,1.103914154,1.202132937,1.960714286,1.050632911,1.816633267,1,0,1.050471023,0.907811093,0.884210526,0.93716902,1.024653649
475,0.428571429,0.0,111.5,1.120513614,5.305523368,0.368200837,0.306569343,0.852459016,1.329387192,0.758718113,0.919657997,1.135725429,1.64516129,1.617647059,1.642857143,1,0,1.027797403,1.491075961,2.692307692,0.896324159,0.983451537
476,1.142857143,100.0,161.0454545,1.483260061,0.58973328,1.063795853,0.95620438,1.70212766,1.005171105,1.076533689,1.424975822,0.991374663,0.924528302,1.4,0.952662722,1,0,1.033959068,1.075591154,0.949152542,1.030865589,0.948275862
477,0.916666667,33.33,161.6153846,0.719803922,0.831583199,1.26303681,1.430656934,0.61971831,1.020902548,1.165276063,1.101283478,0.883629191,0.5,0.854545455,0.53816047,0,1,0.985190395,0.885025612,0.931034483,1.031881395,0.988512188
478,0.533333333,75.0,168.1,1.583764642,0.663212435,0.707070707,0.586206897,1.126436782,0.980425719,0.873935264,0.809334636,1.057596513,2.361111111,1.542857143,2.039325843,1,0,1.030646895,0.0,1.085106383,1.116925129,1.0
479,1.0,0.0,0.0,0.014777597,0.002193945,0.005050505,0.055555556,0.2,0.010272214,0.058035714,0.069976251,0.950183374,0.277777778,0.394736842,0.31512605,1,0,0.703190014,0.025580304,0.037037037,0.12489592,0.964285714
480,1.5,66.67,136.5,1.0,0.996601655,1.171602126,1.525423729,1.0,1.150339695,1.341006782,1.06482538,0.930094467,0.567164179,1.029411765,0.614008942,0,1,0.996097323,0.988270445,1.074626866,0.985616779,1.010731707
481,1.0,50.0,172.1666667,0.704128124,0.646751437,0.726653696,0.767241379,0.886363636,0.964077927,1.072563559,1.175687384,1.0,1.136645963,0.431034483,1.0,1,0,1.019064826,1.003518355,0.835164835,0.967804814,0.988095238
482,0.8,33.33,152.0,0.68933015,1.850862313,0.857058476,0.707920792,0.941176471,0.988727676,1.027889329,1.102342496,0.949360196,0.777777778,0.428571429,0.708920188,1,0,0.979013782,1.054917438,1.058823529,0.887099523,1.01754386
483,2.428571429,25.0,156.35,1.0,0.65634126,1.36827957,1.587837838,0.885245902,0.950848144,1.343834531,1.210616315,1.058408041,1.322751323,1.4,1.332302937,0,1,1.008232906,0.87055626,0.736842105,0.977760893,0.966329966
484,0.857142857,66.67,154.9333333,1.194769817,1.933978235,0.841833441,0.791907514,0.845238095,0.913867306,0.973915791,0.954767593,1.030749682,1.089605735,1.71875,1.134295228,1,0,0.987607652,0.909006152,1.077922078,0.892337376,1.012253063
485,0.5,50.0,158.7777778,1.0,1.026730257,0.922045264,0.855072464,0.738461538,1.034279519,1.099043906,0.876218914,1.043721973,1.325,1.0,1.292134831,1,0,0.971490045,0.932145867,0.927536232,0.967652882,1.018318966
486,1.4,100.0,152.1428571,1.390788874,1.115317919,0.771747805,0.85,1.14893617,1.083530033,1.016680163,1.083370505,1.247197819,4.626666667,1.0,4.056179775,0,1,1.052709357,1.383216124,0.946428571,0.845691154,1.001301236
487,0.818181818,100.0,138.3,2.016472377,1.241001353,0.770655271,1.012903226,1.172413793,1.222987991,1.076561686,0.937880329,1.238616203,3.480392157,2.142857143,3.318965517,0,1,0.999780632,0.991522534,1.228070175,0.990303814,0.958579882
488,1.909090909,60.0,151.625,1.488600091,1.250503501,1.013903193,1.41011236,0.888198758,1.12372898,1.211925884,1.287882317,1.29203304,2.712820513,1.701492537,2.52433936,1,0,0.970106867,1.111637119,1.263157895,0.940360389,0.986879433
489,0.421052632,33.33,144.3181818,1.0,2.896147972,0.779277108,0.62195122,0.93220339,1.049643184,0.723507866,0.700584132,0.999182339,0.983957219,1.081081081,0.995275591,1,0,0.974841305,1.243391339,1.671232877,0.932230946,1.012698413
490,0.411764706,100.0,161.9666667,1.307189542,1.548642904,0.830645161,0.72972973,0.789473684,0.932072728,0.793410972,0.726193802,0.924418605,0.62962963,0.549019608,0.618666667,0,1,0.964587686,0.869952785,1.321428571,0.954567021,0.952639845
491,2.571428571,0.0,155.1,0.718309859,0.839645545,1.090805254,1.275132275,1.386666667,0.985009342,1.208085299,1.336362916,1.044703872,1.375,1.057142857,1.328451883,0,1,1.074208631,1.082393821,0.95412844,1.109762592,1.022397892
492,0.777777778,66.67,142.9666667,2.207981062,2.966609881,1.173533084,1.099099099,1.34375,1.111018706,0.808531423,0.717771024,1.010820046,1.106060606,0.951219512,1.079497908,1,0,0.98026414,0.0,1.887323944,0.939954532,0.99546371
493,1.0,0.0,156.9166667,2.1149814,2.56351414,0.696992481,0.608108108,0.8,0.870834381,0.732467532,0.899530193,1.14602835,1.965853659,0.466666667,1.774468085,0,1,0.98235315,1.144565916,1.117647059,0.877339275,1.01951952
494,0.5,50.0,135.3125,1.194769817,2.283440195,0.999076639,0.78,1.25,0.913230984,0.87435621,0.787385074,0.952281539,0.172413793,1.965517241,0.498432602,1,0,0.988266525,0.895515483,1.568627451,0.942837102,1.01369863
495,1.307692308,50.0,160.6666667,1.420196078,0.78503194,1.065479609,1.155555556,1.216981132,1.090081127,1.212439757,1.143706314,0.950835792,0.830455259,1.528571429,0.87810824,0,1,1.022126449,1.021729299,0.872180451,1.012265967,0.993560606
496,1.857142857,50.0,140.5,0.671772094,0.696895967,1.18975469,0.884393064,1.811320755,1.018328851,1.123180142,1.094315823,0.971679956,0.919254658,0.466666667,0.829187396,0,1,0.985961631,1.031362699,0.666666667,0.983646438,0.994571495
497,0.7,0.0,170.4666667,0.631406949,1.219222834,0.867936118,0.987421384,0.818181818,1.019939421,0.813214438,0.823592708,0.915089087,0.406666667,0.648148148,0.453405018,1,0,0.993672419,1.292894027,1.081081081,0.878916801,0.985668054
498,1.0,25.0,138.875,0.671772094,0.640022112,0.838077166,0.807486631,1.26984127,1.105492332,0.891092129,0.884364642,0.891885766,0.680487805,0.432432432,0.653846154,1,0,1.029376633,0.833255648,0.89010989,1.058112856,0.989635996
499,0.555555556,0.0,157.5,0.630956188,0.735411765,0.622627183,0.687022901,0.731343284,1.101963936,0.903725789,0.90186751,0.843322818,0.129310345,1.135135135,0.225974026,1,0,1.043792979,1.025858371,0.846153846,1.103775658,1.017123288
500,1.0,100.0,158.25,2.690902942,2.21891253,0.848909657,0.770833333,1.046511628,0.967931176,0.748173257,1.09767494,1.125402793,1.617924528,2.37037037,1.676811594,0,1,1.016302841,1.773650159,1.976744186,1.031698546,1.0
501,1.0,0.0,151.8333333,0.016393443,0.427350427,0.427350427,0.380952381,0.857142857,0.868336293,0.886861314,0.91529915,0.955439459,0.277777778,0.517241379,0.340909091,0,1,1.060149783,1.512521279,0.435897436,1.076228964,1.058823529
502,0.45,40.0,162.0666667,0.820535378,2.094997189,0.725186766,0.60619469,0.744444444,0.884601756,0.636871508,0.719940885,0.87004924,0.610567515,0.903846154,0.629199756,0,1,1.024273618,0.0,1.742424242,0.95780944,1.023889691
503,0.833333333,0.0,121.0666667,0.507314911,0.880009657,0.978835979,1.175257732,0.98,1.055326853,0.817435529,0.760756323,0.940069485,0.469230769,1.0,0.507142857,1,0,1.041077017,1.159628827,1.080645161,1.053032241,1.025396825
504,0.2,100.0,153.8,1.487804878,1.098693193,0.828108108,0.587719298,0.673469388,0.938063016,0.73087664,0.695522732,0.981213428,0.62295082,1.266666667,0.713615023,0,1,0.952118049,0.942476644,1.0,0.967353412,0.962099812
505,1.222222222,50.0,136.6153846,1.109358248,1.054093415,1.376480541,1.402777778,1.136363636,0.841043783,1.005282319,1.075336111,1.028713418,1.126582278,1.385964912,1.176870748,1,0,1.014595872,0.955264414,1.220779221,1.076628198,0.955002892
506,1.642857143,100.0,156.5384615,0.605550186,0.236422786,1.144831116,1.225490196,1.14893617,1.040017951,1.26251926,1.341785051,0.848906154,0.533562823,1.649122807,0.602046311,0,1,0.973786178,0.937521985,0.396694215,1.005539073,1.017241379
507,2.6,50.0,146.1666667,0.704128124,0.600380696,1.314097279,1.533333333,2.1,0.982455549,1.124183412,1.270017583,1.192265795,2.470588235,0.65625,2.106583072,0,1,1.055919841,0.0,0.967032967,1.140234906,0.982859848
508,0.928571429,50.0,154.5666667,1.973031871,1.118663463,0.980595084,1.206451613,1.052631579,1.073001404,0.94764268,0.8922633,0.927083333,0.699494949,1.428571429,0.755054432,1,0,1.04060049,1.17080651,1.077777778,1.011526878,0.999368421
509,1.142857143,50.0,168.9333333,0.815478094,2.093574635,0.853464132,0.879120879,0.563636364,0.924678885,0.938371685,0.895488194,0.962839879,0.431034483,0.764705882,0.554347826,1,0,0.947769622,0.81437594,1.614035088,1.033734561,0.993142857
510,0.2,0.0,159.5,0.033818059,0.001771793,0.000735835,0.007042254,0.019230769,0.009646615,0.060339777,0.053330404,0.822269241,0.073170732,0.227272727,0.100401606,0,1,0.647928994,0.016411603,0.014285714,0.108772009,1.0
511,1.142857143,60.0,152.9375,0.781130342,0.610240899,1.318772137,1.222772277,1.794117647,1.035849347,0.988235792,0.907482259,0.601451613,0.198170732,0.514018692,0.219519899,0,1,1.024518125,0.0,0.829787234,1.028099321,1.008090118
512,3.0,0.0,133.2083333,0.371287129,0.515161503,3.58974359,6.666666667,2.6,0.78200482,1.684210526,2.238943071,0.922040699,0.377777778,0.6,0.402197802,1,0,0.993801573,0.880861837,0.611111111,0.975526974,1.05
513,1.25,75.0,144.625,1.122979016,0.96815582,0.941508466,1.116402116,0.945454545,1.02361305,1.160360394,1.163661663,1.083316841,1.179650238,1.621212121,1.208519069,1,0,1.038414048,0.883751336,0.831932773,0.935001091,1.029949559
514,1.2,33.33,130.2666667,0.730677391,0.882528035,1.565022422,1.330508475,1.011764706,0.883692372,0.994570091,1.001364767,0.94721263,0.774193548,0.955555556,0.790196078,0,1,0.981535658,1.179317164,1.035294118,1.043554625,1.003212974
515,0.3125,60.0,204.9166667,1.966181941,1.469734151,0.517533253,0.441025641,0.480620155,0.815990897,0.821155299,0.836935264,1.052257881,1.52892562,0.935483871,1.377823409,1,0,1.003574676,0.87022598,0.806451613,0.99566464,0.982110912
516,1.181818182,0.0,152.8076923,0.782717738,1.388379543,0.824069352,0.85520362,0.838983051,1.035449735,1.096365993,1.196709967,0.891384703,0.102040816,1.333333333,0.209109731,1,0,1.001640625,0.0,1.042105263,0.977901804,1.029714622
517,1.0,0.0,144.75,0.013157895,0.212647984,0.006493506,0.076923077,0.25,0.00922705,0.055865922,0.072330818,0.944984802,0.277777778,0.319148936,0.29296875,0,1,1.140146852,1.552759056,0.243243243,1.043436649,0.948717949
518,1.0,0.0,144.0714286,0.972622951,0.544892086,0.706552707,0.475,0.470588235,0.666941437,0.714656965,0.867614224,0.930372493,0.325396825,1.153846154,0.467105263,1,0,0.958492936,0.967735746,0.561403509,1.060381045,0.983333333
519,1.428571429,66.67,157.0,0.836981304,0.452141642,0.754145638,0.827338129,0.681415929,0.929425561,1.21505881,1.193418338,0.923272214,0.300699301,1.341463415,0.467710372,1,0,0.97280136,1.024085617,0.594339623,1.06609114,0.992555831
520,0.8,0.0,149.1333333,1.162790698,1.330565055,2.15851272,1.543859649,2.227272727,1.086239753,0.779965812,0.632452147,0.969797644,0.690140845,0.46875,0.63898917,1,0,0.971214484,1.294142838,1.20754717,0.898805158,1.03038083
521,0.875,80.0,153.05,1.122979016,2.111946713,0.924545455,0.918518519,0.590909091,0.92868739,1.038525601,0.989420202,0.986905398,0.918478261,0.974358974,0.93079096,1,0,0.978788587,0.950084417,1.245283019,0.917414465,1.015625
522,1.363636364,50.0,162.5,0.508599931,1.604336603,1.5599022,1.442748092,1.578125,1.000987901,1.22601798,1.071464376,0.808320951,0.164473684,0.869565217,0.229083665,1,0,0.992974462,0.99030551,1.151162791,0.976324453,0.992444444
523,1.0,50.0,150.3333333,0.86,0.605669057,0.977687627,1.058394161,1.108695652,0.946720182,1.018847059,1.040098987,0.958251058,0.706293706,0.731707317,0.71037182,1,0,1.031866029,1.167132401,0.803921569,1.088150901,1.035294118
524,0.769230769,20.0,146.3333333,0.42336524,0.841878728,0.756338899,0.737967914,0.757575758,0.963163175,1.043324492,1.120797434,0.746629659,0.349834983,0.5,0.364179104,0,1,1.013460697,0.0,0.804123711,1.063559688,0.974632844
525,0.5,0.0,150.1666667,1.194290708,-0.202298851,2.032894737,1.611111111,0.875,0.854574832,0.872628726,0.503936461,1.11779688,9.533333333,0.774193548,4.457943925,1,0,1.002724915,0.487576223,0.333333333,1.341880342,1.0
526,0.25,0.0,180.5,1.0,0.001775884,0.002777778,0.018518519,0.090909091,0.008148317,0.075247525,0.057526104,1.0,1.0,1.0,1.0,0,1,0.631137725,0.012092037,0.020833333,0.101495962,0.93877551
527,1.0,100.0,142.0,0.803921569,0.940480989,1.54954955,1.5,0.555555556,1.022696254,1.652325581,0.367827838,0.796498351,0.054151625,0.789473684,0.115766262,1,0,1.011387038,1.089196796,0.853658537,1.046932825,1.028202115
528,0.428571429,0.0,142.4333333,0.465669291,1.171161908,1.330019881,1.0,0.654545455,0.802930622,0.961123397,0.881219018,0.862362972,0.397694524,3.066666667,0.472455649,0,1,0.973357731,0.905813615,1.186666667,1.107363182,0.978365385
529,1.846153846,60.0,143.6666667,1.973031871,4.174609531,1.381860196,1.352657005,1.753424658,0.996941784,1.194844811,1.192899046,1.350139276,3.709459459,1.482142857,3.260791367,1,0,1.016168482,0.821287519,1.818181818,0.924206521,1.04494382
530,1.625,50.0,149.6,1.122979016,2.468271781,1.07370283,0.896713615,1.103448276,0.865142087,0.837585362,1.152974391,0.980880121,0.431372549,1.222222222,0.75862069,1,0,0.971344416,1.274947006,1.46969697,1.042450945,1.033333333
531,3.0,0.0,148.2,0.292772277,0.207841887,0.834123223,0.672727273,0.958333333,0.891862075,1.140535239,1.423513784,0.922284369,0.151515152,0.818181818,0.272727273,1,0,0.986716442,0.923529303,0.322580645,1.080184285,1.001277139
532,0.772727273,40.0,161.3,1.0,1.671447903,0.912612613,1.052631579,0.99137931,1.103046381,0.917506052,0.796267272,1.025434091,1.14532872,0.882978723,1.098578199,1,0,1.056006102,0.929233273,1.320512821,1.02147486,1.010472542
533,1.0,100.0,149.0833333,0.730677391,1.171407791,0.959353575,1.050847458,0.924242424,1.056888087,1.108342931,1.033292602,1.185005394,2.426829268,0.912087912,2.017804154,1,0,0.996722468,0.847531467,1.037037037,0.974619683,0.975845411
534,0.428571429,0.0,146.8,0.299803922,0.869573199,0.831308077,0.769230769,0.777777778,1.104726688,0.954781705,0.809790979,0.947681948,0.787755102,0.5,0.755743652,0,1,0.963863987,1.100121132,1.2,1.006127059,0.986842105
535,0.222222222,0.0,153.0714286,1.394449814,1.186241295,0.721866423,0.519230769,0.441176471,0.752647633,0.597359984,0.615893264,0.801623299,0.276056338,0.333333333,0.280519481,0,1,1.027790641,1.013733909,1.148648649,1.040953342,1.04230877
536,2.4,100.0,135.5666667,1.122979016,1.106371088,1.323893805,1.922222222,1.052631579,1.109292487,1.366004112,1.296689958,1.074839837,1.618644068,1.826086957,1.6425,0,1,1.015912061,0.94772884,0.869047619,0.859184449,1.018887363
537,2.0,0.0,0.0,58.14,1009.5,114.0,14.0,10.0,126.97,22.375,28.28524097,1.209713734,14.46666667,2.533333333,9.693333333,0,1,1.506508876,67.56911164,60.0,8.076326531,1.020408163
538,1.25,100.0,149.5833333,1.724721001,3.460825936,1.22659176,1.157142857,1.35,0.966469128,1.092394244,1.018670173,1.136307692,3.017857143,3.166666667,3.050925926,0,1,0.987696514,1.052198634,1.583333333,0.855645343,1.06
539,2.5,80.0,181.7857143,2.273740526,1.456095649,1.670588235,1.426829268,3.0,0.993029789,1.544598381,1.420598563,1.161011721,3.964285714,1.6,3.509615385,1,0,1.032197015,1.2331046,1.319148936,0.963803618,1.0
540,0.75,0.0,144.0,0.455294118,0.533009431,0.92815534,0.620689655,0.84,0.792765903,0.847104623,1.045179277,0.964890668,0.254237288,1.5,0.464788732,0,1,0.986677108,0.991142557,0.685714286,1.159876091,1.001424501
541,1.285714286,0.0,164.125,0.877192982,1.30451489,1.050379198,0.965517241,1.218390805,0.92076836,1.01836969,0.933780161,1.007336343,1.161764706,0.607843137,1.050980392,1,0,1.025199794,0.99195954,1.417721519,1.116431362,1.00210084
542,1.0,0.0,148.75,0.014777597,0.002192502,0.007575758,0.071428571,0.166666667,0.0082236,0.046783626,0.069278718,0.960160593,0.277777778,0.714285714,0.367647059,0,1,0.682758621,0.024881652,0.033333333,0.128970623,1.0
543,1.875,80.0,194.4,1.778534459,1.444221442,1.187311178,1.165562914,1.225,1.055598737,1.498655848,1.347093519,1.420030349,8.37704918,1.435897436,6.302681992,1,0,1.006031793,0.0,1.148648649,1.010814306,0.989147287
544,1.0,0.0,155.6,0.508599931,0.714423077,0.909726637,0.95480226,0.739130435,0.928112452,0.978869701,1.043218067,1.013944757,1.096256684,0.985074627,1.074820144,0,1,1.010868524,0.881431459,1.04109589,0.994196462,0.954518371
545,1.25,100.0,147.5,1.973031871,0.987753223,1.071947195,1.111111111,0.544554455,0.874568237,1.090820392,1.020465384,1.240631164,2.0,1.581818182,1.954990215,1,0,0.941389802,0.0,0.773195876,0.94100692,0.994926433
546,0.25,0.0,120.2666667,101.0,3.925958572,0.703775411,0.709677419,0.761904762,0.997137212,0.788559917,0.808085432,1.002573175,1.0,1.266666667,1.106666667,1,0,1.000698893,0.908613067,1.255813953,0.83272436,1.02
547,1.75,0.0,138.5666667,0.719803922,0.702549209,1.242393509,1.284210526,0.914893617,0.965306303,1.169392713,1.341072228,1.045966785,1.43877551,1.590909091,1.458579882,1,0,0.964409495,0.866879061,0.948453608,1.003901763,0.979915306
548,0.5,0.0,182.625,0.452902435,0.902613617,0.569090909,0.622222222,0.318181818,0.985974897,0.854381266,0.920254868,0.866204691,0.304347826,0.289156627,0.300835655,1,0,0.9816998,1.073008169,1.05,1.067060026,0.986373626
549,1.125,0.0,167.3,0.434257426,0.839210456,1.093409742,1.064516129,0.955555556,0.954030063,1.211093797,1.09232449,1.102871568,4.925925926,1.148148148,3.414814815,1,0,1.001540568,0.898675642,0.79338843,0.98193091,1.001534527
550,1.833333333,0.0,179.9,0.365061728,0.517896773,0.804462713,0.860215054,1.491803279,1.065340919,0.974967473,1.12040032,1.020012129,1.081081081,2.142857143,1.25,1,0,1.09098316,1.504351141,0.723214286,1.044179956,0.989144737
551,3.0,0.0,153.0666667,1.028147649,1.355520752,1.213375796,1.064516129,0.777777778,0.733742867,1.044226044,1.504126882,0.919038408,0.407185629,1.047619048,0.499145299,1,0,0.956851994,0.704090991,1.074074074,0.891429634,0.933333333
552,0.545454545,0.0,164.6666667,0.673137255,1.080124063,0.965665236,0.73964497,1.025316456,1.037738729,0.692793121,0.71013148,1.004709576,1.135135135,1.0,1.099337748,1,0,0.992713084,1.158684032,1.255319149,1.001481799,1.017206883
553,0.857142857,33.33,159.4375,0.329893361,0.625015216,0.736877076,0.673333333,0.706896552,0.958063672,0.901150363,0.982589819,0.785322017,0.070967742,1.095238095,0.115226337,0,1,0.998001048,1.149858681,0.803921569,1.115334649,0.981810213
554,1.636363636,0.0,160.15,1.966181941,2.266845278,1.44485842,1.408805031,1.177777778,0.92042323,1.222835953,1.271101767,1.090339893,2.3375,0.775,1.946875,1,0,0.980577366,0.801175883,1.68115942,1.019062107,1.035910633
555,0.916666667,100.0,163.6666667,0.960862433,1.498727735,0.708360337,0.677777778,0.803030303,0.957623315,0.938609113,1.014677595,0.944574096,0.473684211,0.807692308,0.517766497,1,0,1.008818045,1.023445256,0.969230769,1.084062345,0.989651416
556,1.636363636,33.33,160.0333333,0.890488589,2.449301487,1.164376031,1.077981651,1.2,0.901100947,1.039816939,1.180971224,1.004838222,1.0,1.133333333,1.058608059,1,0,0.981408694,0.890713145,1.161290323,0.86118453,1.009077879
557,2.25,0.0,139.9666667,0.594873186,1.268343816,0.897817988,1.009756098,1.082191781,0.948269865,1.015208665,1.356210838,1.016449234,0.955882353,1.904761905,1.117886179,1,0,1.027724062,0.0,1.11,0.995834443,1.032258065
558,1.090909091,20.0,142.8666667,0.835313113,1.313293886,1.221212121,1.096153846,1.448979592,0.977249695,1.046594375,1.114877626,0.998002397,0.99009901,1.051948052,0.994929006,0,1,0.971213279,1.015855444,1.155555556,0.953788798,0.99889258
559,0.333333333,0.0,155.5,1.010055693,4.605,0.703342618,0.577319588,0.480769231,0.742873866,0.543773147,0.599504542,0.916820216,0.481481481,2.722222222,0.586928105,1,0,0.964830398,0.67870141,2.038461538,0.826600663,1.108695652
560,1.0,60.0,148.5,0.859169499,1.180281038,0.852272727,0.870967742,2.285714286,1.475244891,1.22208589,1.13597273,1.218165359,5.537037037,0.898305085,3.582142857,0,1,1.016899799,1.179305208,1.287878788,1.017071194,1.023160062
561,1.5,50.0,158.3,0.86,0.614835099,1.123923128,1.243421053,0.737704918,0.929112573,1.372589607,1.086200861,1.181946403,2.587412587,0.56097561,2.26223092,1,0,0.97816028,1.003218525,0.714285714,0.930636149,0.970588235
562,0.888888889,0.0,145.3,0.6180018,0.805224781,1.205752212,1.157657658,0.778625954,0.838558792,0.936722684,0.971082789,1.037129485,2.484848485,0.611111111,1.695906433,1,0,1.010765945,1.001729697,0.977272727,1.038354905,0.988562092
563,4.333333333,100.0,156.7666667,1.955416852,1.364359586,1.437388193,1.313432836,2.133333333,1.016520603,1.22765842,1.349867608,1.05310214,1.269430052,1.512820513,1.298325723,1,0,1.043861991,1.125524148,1.154639175,1.024614782,0.971698113
564,0.466666667,66.67,160.5384615,1.280196078,1.646225704,0.733844469,0.764150943,0.492424242,1.014995739,0.785436361,0.854725407,0.9008,0.646778043,1.119047619,0.676360925,1,0,0.957106395,0.873703491,1.338028169,0.956619175,1.009125067
565,0.25,0.0,149.0454545,0.579803922,0.617590822,0.170096022,0.085365854,0.03125,0.695200989,0.595609866,0.675974657,0.949034982,0.337837838,0.633333333,0.40070922,1,0,0.998358461,1.005921513,0.86,1.126040818,0.98
566,0.6,100.0,164.7,1.162790698,1.110727969,0.968864469,0.82122905,1.122641509,1.016324584,0.75033207,0.814285251,1.045208446,1.257281553,1.19047619,1.253030303,1,0,1.008360853,1.041322264,1.15,0.968562206,1.008766514
567,0.909090909,100.0,152.6666667,1.488600091,0.906755864,1.093912223,1.06614786,1.277777778,1.034843237,0.995792419,1.071244524,1.123648461,2.185185185,0.797619048,1.778359511,0,1,1.007363716,0.0,0.873684211,0.980007467,0.955656109
568,0.7,100.0,137.8,0.590471276,0.34553162,0.847889374,0.505319149,0.775280899,0.824284926,0.768254057,0.914362588,0.743162901,0.042253521,0.433962264,0.077711358,0,1,1.013656926,1.072092091,0.808219178,1.199812413,0.970752325
569,0.9,0.0,130.8,0.605550186,1.648087432,1.39275766,1.530434783,0.698795181,0.949552542,0.996734398,0.930972472,0.853392769,0.367741935,0.945945946,0.410358566,1,0,0.983034308,1.029682301,1.976190476,1.01713499,0.977206312
570,1.25,80.0,173.3571429,1.966181941,1.86772538,0.978712871,1.163366337,0.52,0.97458682,0.988017129,0.972588,1.25339121,2.597826087,1.52,2.432515337,1,0,0.969655639,1.14453748,1.157894737,0.89493077,1.066632231
571,1.0,50.0,184.8333333,1.0,0.883754775,1.017900732,0.809815951,1.477272727,0.928007721,1.102657267,0.983096231,0.95754858,0.425287356,1.16,0.54340836,1,0,1.000895543,1.063896699,1.444444444,1.03819477,1.0
572,4.2,66.67,142.5,2.690902942,1.610746564,1.6288,1.650684932,1.666666667,1.129987966,1.607162534,1.407409553,1.340040241,4.064,1.485714286,3.658426966,1,0,0.999024327,0.0,1.28125,0.962189313,1.03473762
573,1.25,100.0,148.6,0.840098024,0.763842562,0.755376344,0.705882353,0.518072289,0.97855075,0.98384926,1.10650177,0.850520833,0.206896552,0.8,0.287841191,1,0,0.993171513,0.978669377,0.794871795,0.997418785,0.989583333
574,0.636363636,0.0,156.2666667,0.551212769,0.490100305,0.86369863,0.715151515,1.115384615,0.999139611,0.859140676,0.834225268,0.845753205,0.600660066,0.685714286,0.606741573,0,1,0.962823313,0.831248845,0.77173913,1.088027523,0.981522542
575,0.166666667,0.0,150.1666667,0.531095297,0.043780506,0.224952741,0.181818182,0.125,0.701956528,0.860374919,0.717701601,0.847071021,0.243902439,0.627906977,0.283980583,0,1,0.932115412,0.661516662,0.196078431,0.989699181,0.924242424
576,2.0,66.67,157.5666667,0.836065574,0.753662667,0.814500942,0.93877551,0.703703704,0.948246705,1.411778605,1.397273125,1.067321583,1.760683761,0.552631579,1.545667447,1,0,0.96856113,0.701971939,0.795454545,1.083614134,0.995629371
577,0.666666667,0.0,127.0333333,0.901433427,2.03,0.834805654,0.829059829,0.892857143,0.930368138,1.131819863,1.24941475,1.087038197,4.333333333,0.685714286,2.7375,1,0,1.001205674,0.703593001,1.571428571,0.924676825,1.016433566
578,2.8,25.0,161.6666667,1.0,0.637093426,1.45994345,1.461538462,1.557692308,1.101714519,1.382110756,1.217811911,1.0746808,1.33836858,0.790322581,1.277529096,0,1,1.004126404,1.300588864,0.974683544,1.032247728,1.008270911
579,2.5,100.0,129.0,1.700196078,1.062407905,1.445432498,1.65,1.962264151,1.116326651,1.034052662,1.068990577,1.197315436,2.087804878,1.868421053,2.063675832,0,1,1.043433968,1.078219623,1.328767123,1.059279511,1.059405941
580,1.0,66.67,152.1666667,1.0,1.569694176,0.858463727,0.897058824,0.642105263,0.958161469,0.977464652,0.814853224,1.12633833,1.733333333,1.138888889,1.672364672,0,1,0.971321079,0.900692797,1.178082192,0.975855303,1.0
581,1.222222222,50.0,161.2,1.162790698,0.937312473,0.802485284,0.963235294,0.576576577,0.922483318,0.963812436,0.953447515,1.057112069,1.316831683,1.277777778,1.312684366,1,0,0.977477358,0.844118669,0.931818182,0.996264105,1.002877008
582,0.666666667,33.33,209.5,1.38926723,1.445347714,1.078,0.9,0.94017094,0.982329201,0.873085838,0.877032681,0.990220049,1.072727273,0.526315789,0.944358578,1,0,0.963620408,1.083512927,1.078947368,0.973093346,1.007633588
