match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,winner_01,team_winp_last14,team_avg_bowling_last15,team_avg_balls_faced_last15,team_count_4runs_last15,team_count_6runs_last15,team_avg_strike_rate_last15,team_avg_runs_last15,team_runs_consistency_last15,team_rating,team_avg_win_by_runs_last_n,team_avg_win_by_wickets_last_n,team_weighted_avg_win_amount,boundary_percentage,strike_rate_consistency,avg_wicket_count,avg_economy,avg_maiden
9388574,Oo,18360,2319638.0:8444855.0:4172706.0:7907444.0:2666705.0:7918280.0:4950252.0:7907479.0:4195827.0:4359417.0:3490150.0,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8706179.0:8414699.0:7907661.0:1495731.0:8482788.0:3834319.0,Cy,17653,Cy,field,Uy Ol Dn,Dunedin,06-02-2023,day match,Sr Sh,2022/23,5396,0.5,0,182.625,1,0.452902435,0.902613617,0.569090909,0.622222222,0.318181818,0.985974897,0.854381266,0.920254868,0.866204691,0.304347826,0.289156627,0.300835655,0.9816998,1.073008169,1.05,1.067060026,0.986373626
9128475,Rn Rs,30428,2162782.0:7833195.0:2981614.0:2364543.0:4690188.0:184960.0:7556051.0:1945397.0:3011735.0:8145878.0:6420126.0,Lw Sr Gs,48334,2954769.0:2654014.0:2970652.0:2740408.0:3479860.0:8058903.0:3299407.0:2275097.0:3865077.0:4859490.0:8228100.0,Rn Rs,30428,Lw Sr Gs,field,We Sm Mi,Mumbai,10-04-2022,night match,In Pr Le,2022,5004,1.125,0,167.3,0,0.434257426,0.839210456,1.093409742,1.064516129,0.955555556,0.954030063,1.211093797,1.09232449,1.102871568,4.925925926,1.148148148,3.414814815,1.001540568,0.898675642,0.79338843,0.98193091,1.001534527
9128692,Mi Is,30435,5043310.0:238727.0:3125562.0:8191868.0:1613926.0:6249256.0:5788320.0:3696482.0:8118914.0:4377694.0:6732004.0,Gt Ts,48341,1958683.0:7491224.0:4377610.0:8059029.0:2252452.0:2966879.0:5554254.0:1956828.0:3456424.0:4690230.0:3373285.0,Mi Is,30435,Gt Ts,field,Be Sm Mi,Mumbai,06-05-2022,night match,In Pr Le,2022,2764,1.833333333,0,179.9,0,0.365061728,0.517896773,0.804462713,0.860215054,1.491803279,1.065340919,0.974967473,1.12040032,1.020012129,1.081081081,2.142857143,1.25,1.09098316,1.504351141,0.723214286,1.044179956,0.989144737
9331293,Br,11465,9009216.0:4192544.0:8228359.0:8419515.0:8187115.0:8410877.0:8163378.0:5595302.0:8725317.0:9382967.0:8145815.0:8500967.0,Gt,12473,7921003.0:2380447.0:8370445.0:3473546.0:9011596.0:8410653.0:7491406.0:230775.0:8228373.0:5150928.0:7953504.0:5557418.0,Gt,12473,Gt,field,Hr Ct Sm Ie,Indore,22-10-2022,day/night match,Sd Mq Ai Ty,2022/23,7398,3,0,153.0666667,1,1.028147649,1.355520752,1.213375796,1.064516129,0.777777778,0.733742867,1.044226044,1.504126882,0.919038408,0.407185629,1.047619048,0.499145299,0.956851994,0.704090991,1.074074074,0.891429634,0.933333333
9407747,Ds Sr Gs,48936,2436405.0:2654014.0:4166882.0:4887336.0:3057312.0:4739580.0:2740408.0:3030733.0:2625895.0:1874081.0:3231437.0,Jg Sr Ks,48922,1884973.0:313809.0:4888218.0:4170186.0:5197436.0:4159644.0:4739552.0:6799456.0:4172083.0:4690230.0:7968225.0,Jg Sr Ks,48922,Jg Sr Ks,field,Te Ws Sm Jg,Johannesburg,24-01-2023,day/night match,S0,2022/23,3569,0.545454545,0,164.6666667,1,0.673137255,1.080124063,0.965665236,0.73964497,1.025316456,1.037738729,0.692793121,0.71013148,1.004709576,1.135135135,1,1.099337748,0.992713084,1.158684032,1.255319149,1.001481799,1.017206883
9087035,Sd,223,4702648.0:7651650.0:2920889.0:178443.0:1627058.0:2904775.0:6112406.0:2850868.0:4613580.0:2904803.0:5652758.0,Ze,76,2056830.0:387897.0:6572726.0:391103.0:2097017.0:6662480.0:3471761.0:3788581.0:5643700.0:2979486.0:5789370.0,Ze,76,Sd,bat,Be Ol Ht,Hobart,21-10-2022,night match,Ze tr of Aa,2022/23,6348,0.857142857,33.33,159.4375,1,0.329893361,0.625015216,0.736877076,0.673333333,0.706896552,0.958063672,0.901150363,0.982589819,0.785322017,0.070967742,1.095238095,0.115226337,0.998001048,1.149858681,0.803921569,1.115334649,0.981810213
9128643,Rn Rs,30428,2162782.0:7833195.0:2981614.0:2672214.0:4690188.0:7556051.0:184960.0:1945397.0:6420126.0:3011735.0:8145878.0,Mi Is,30435,238727.0:5043310.0:3125562.0:8191868.0:1613926.0:6249256.0:5788320.0:8227974.0:8118914.0:4377694.0:6732004.0,Mi Is,30435,Mi Is,field,Dr DY Pl Ss Ay Mi,Navi Mumbai,30-04-2022,night match,In Pr Le,2022,16540,1.636363636,0,160.15,1,1.966181941,2.266845278,1.44485842,1.408805031,1.177777778,0.92042323,1.222835953,1.271101767,1.090339893,2.3375,0.775,1.946875,0.980577366,0.801175883,1.68115942,1.019062107,1.035910633
9271737,Da Aa,47508,7195082.0:8363221.0:7787772.0:2398346.0:3239102.0:3061225.0:8277716.0:2420788.0:2436776.0:5786836.0:5490638.0,Co Ss,47487,3008291.0:2104409.0:5490582.0:348361.0:8066883.0:74087.0:1482249.0:5554282.0:3497171.0:347346.0:2590293.0,Co Ss,47487,Co Ss,field,Pe Il Ct Sm,Kandy,14-12-2022,night match,La Pr Le,2022/23,17534,0.916666667,100,163.6666667,1,0.960862433,1.498727735,0.708360337,0.677777778,0.803030303,0.957623315,0.938609113,1.014677595,0.944574096,0.473684211,0.807692308,0.517766497,1.008818045,1.023445256,0.969230769,1.084062345,0.989651416
9489255,Tt Rs,46731,1749075.0:1655436.0:3294444.0:1626526.0:3890963.0:2535420.0:1594319.0:5788320.0:4420828.0:4012203.0:5404440.0,Sn Be,46738,6718326.0:2653993.0:2076192.0:4170186.0:4504044.0:6249256.0:3162487.0:2022957.0:8845850.0:3252395.0:3214812.0,Tt Rs,46731,Sn Be,field,Tt Be Nm,Nottingham,01-08-2023,night match,Te Hd Ms Cn,2023,251,1.636363636,33.33,160.0333333,0,0.890488589,2.449301487,1.164376031,1.077981651,1.2,0.901100947,1.039816939,1.180971224,1.004838222,1,1.133333333,1.058608059,0.981408694,0.890713145,1.161290323,0.86118453,1.009077879
9516380,Di Cs,30421,1539236.0:7491189.0:1907163.0:4497688.0:2231928.0:8942828.0:3882850.0:8779896.0:3914658.0:3373866.0:6487970.0:6598528.0,Gt Ts,48341,1958683.0:7491224.0:8059029.0:4377610.0:3339160.0:2252452.0:2966879.0:5554254.0:4690230.0:8118053.0:3373285.0:6496482.0,Gt Ts,48341,Gt Ts,field,An Jy Sm Di,Delhi,04-04-2023,night match,In Pr Le,2023,2344,2.25,0,139.9666667,1,0.594873186,1.268343816,0.897817988,1.009756098,1.082191781,0.948269865,1.015208665,1.356210838,1.016449234,0.955882353,1.904761905,1.117886179,1.027724062,,1.11,0.995834443,1.032258065
9272780,Sy Ss,33956,7869987.0:1870357.0:3535783.0:41740.0:3063696.0:8146998.0:34061.0:4756982.0:2790675.0:49496.0:7535324.0,Ph Ss,33935,4421689.0:3507090.0:7869994.0:4635658.0:3501889.0:5459516.0:8473429.0:3216569.0:2538983.0:1907352.0:7877232.0,Ph Ss,33935,Sy Ss,bat,Ph Sm,Perth,28-01-2023,night match,Bg Bh Le,2022/23,23841,1.090909091,20,142.8666667,1,0.835313113,1.313293886,1.221212121,1.096153846,1.448979592,0.977249695,1.046594375,1.114877626,0.998002397,0.99009901,1.051948052,0.994929006,0.971213279,1.015855444,1.155555556,0.953788798,0.99889258
9330663,Ba,11283,7883266.0:7857520.0:4232164.0:3299407.0:232000.0:8725723.0:7883504.0:4566540.0:4017523.0:8725730.0:2526390.0:8180486.0,Sa,14860,9098571.0:227793.0:5977026.0:1663885.0:6698110.0:9009265.0:2733401.0:3691547.0:4192558.0:4141556.0:6785582.0,Sa,14860,Sa,field,Hr Ct Sm Ie,Indore,12-10-2022,day match,Sd Mq Ai Ty,2022/23,7398,0.333333333,0,155.5,1,1.010055693,4.605,0.703342618,0.577319588,0.480769231,0.742873866,0.543773147,0.599504542,0.916820216,0.481481481,2.722222222,0.586928105,0.964830398,0.67870141,2.038461538,0.826600663,1.108695652
9837295,Ud Ab Es,202,8688952.0:7990828.0:8250115.0:2206637.0:8127279.0:8489816.0:8463783.0:8688868.0:8688973.0:8426291.0:2691688.0,Nl,237,5563004.0:7409611.0:8776767.0:7507429.0:8296644.0:5604738.0:7409569.0:7993551.0:5562962.0:6722540.0:4908518.0,Nl,237,Ud Ab Es,bat,Mi Ct Gd,Kathmandu,03-11-2023,day match,Ud Ab Es tr of Nl,2023/24,24044,1,60,148.5,1,0.859169499,1.180281038,0.852272727,0.870967742,2.285714286,1.475244891,1.22208589,1.13597273,1.218165359,5.537037037,0.898305085,3.582142857,1.016899799,1.179305208,1.287878788,1.017071194,1.023160062
9586975,St La Ks,36112,313809.0:2331475.0:2398346.0:2097017.0:7459647.0:2742837.0:391103.0:4690230.0:8339701.0:4068133.0:8931572.0,To Kt Rs,36126,5940374.0:1585457.0:2209115.0:4230127.0:1613926.0:360086.0:3715697.0:1934099.0:1613919.0:9061135.0:6489846.0,St La Ks,36112,To Kt Rs,field,Wr Pk Be St Ks,Basseterre,26-08-2023,day match,Cn Pr Le,2023,4045,1.5,50,158.3,0,0.86,0.614835099,1.123923128,1.243421053,0.737704918,0.929112573,1.372589607,1.086200861,1.181946403,2.587412587,0.56097561,2.26223092,0.97816028,1.003218525,0.714285714,0.930636149,0.970588235
9489269,Ln St,46773,4489974.0:3200973.0:5406064.0:1611364.0:2672214.0:74087.0:5436878.0:5367676.0:1482998.0:5788418.0:3901099.0,Ol Is,46759,2089079.0:6282856.0:7787772.0:3057312.0:4640824.0:2083409.0:3851658.0:1613919.0:7276380.0:6060844.0:5231218.0,Ol Is,46759,Ol Is,field,Ls Ln,London,02-08-2023,night match,Te Hd Ms Cn,2023,83,0.888888889,0,145.3,1,0.6180018,0.805224781,1.205752212,1.157657658,0.778625954,0.838558792,0.936722684,0.971082789,1.037129485,2.484848485,0.611111111,1.695906433,1.010765945,1.001729697,0.977272727,1.038354905,0.988562092
9433416,Ne,8987,4003390.0:1749075.0:1626526.0:4172447.0:130437.0:5516720.0:125915.0:7507303.0:6019306.0:4420828.0:2904943.0,Dm,6838,3293520.0:3225305.0:7651650.0:6257698.0:7253350.0:3501889.0:1858961.0:6402374.0:3218340.0:5231218.0:4167946.0,Ne,8987,Dm,field,Tt Be Nm,Nottingham,08-06-2023,day/night match,Vy Bt,2023,251,4.333333333,100,156.7666667,0,1.955416852,1.364359586,1.437388193,1.313432836,2.133333333,1.016520603,1.22765842,1.349867608,1.05310214,1.269430052,1.512820513,1.298325723,1.043861991,1.125524148,1.154639175,1.024614782,0.971698113
9085446,Le,8301,4873028.0:3218291.0:3643870.0:2658431.0:4887336.0:7651657.0:6003584.0:6081914.0:8845850.0:5528116.0:5554142.0,Ye,10618,6718326.0:1762060.0:1655436.0:3294444.0:6381962.0:2157770.0:6460614.0:5367676.0:7804677.0:8050160.0:4527942.0,Le,8301,Ye,field,Ge Rd Lr,Leicester,03-07-2022,day match,Vy Bt,2022,1378,0.466666667,66.67,160.5384615,0,1.280196078,1.646225704,0.733844469,0.764150943,0.492424242,1.014995739,0.785436361,0.854725407,0.9008,0.646778043,1.119047619,0.676360925,0.957106395,0.873703491,1.338028169,0.956619175,1.009125067
9344397,Nh Wt,23316,4172524.0:3851476.0:321698.0:3747764.0:4175107.0:4171691.0:6639058.0:6624568.0:7873172.0:4160358.0:4208063.0,Bd,22497,4239773.0:4170186.0:4172972.0:1556253.0:2625895.0:3062555.0:310883.0:6624582.0:4165265.0:2753036.0:6646828.0,Bd,22497,Bd,field,Ss Pk Pm,Potchefstroom,29-10-2022,day match,CA T0 Ce,2022/23,9582,0.25,0,149.0454545,1,0.579803922,0.617590822,0.170096022,0.085365854,0.03125,0.695200989,0.595609866,0.675974657,0.949034982,0.337837838,0.633333333,0.40070922,0.998358461,1.005921513,0.86,1.126040818,0.98
9262077,Ja Ts,36098,4690258.0:3761246.0:1613898.0:5742470.0:3150720.0:1594319.0:4690104.0:5509524.0:4239794.0:8464350.0:2036649.0,St La Ks,36112,2331475.0:3008291.0:313809.0:8925405.0:2742837.0:6249256.0:7459647.0:1547993.0:4690230.0:3776849.0:7550892.0,St La Ks,36112,St La Ks,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,07-09-2022,night match,Cn Pr Le,2022,11892,0.6,100,164.7,1,1.162790698,1.110727969,0.968864469,0.82122905,1.122641509,1.016324584,0.75033207,0.814285251,1.045208446,1.257281553,1.19047619,1.253030303,1.008360853,1.041322264,1.15,0.968562206,1.008766514
9516681,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:5972868.0:210328.0:7861524.0:2035025.0:5490666.0:212029.0:6586824.0:2018001.0:2733380.0,Di Cs,30421,1539236.0:4685568.0:1907163.0:2231928.0:3882850.0:8779896.0:2034423.0:3914658.0:6487970.0:6598528.0:8410653.0:1657466.0,Di Cs,30421,Rl Cs Be,bat,An Jy Sm Di,Delhi,06-05-2023,night match,In Pr Le,2023,2344,0.909090909,100,152.6666667,1,1.488600091,0.906755864,1.093912223,1.06614786,1.277777778,1.034843237,0.995792419,1.071244524,1.123648461,2.185185185,0.797619048,1.778359511,1.007363716,,0.873684211,0.980007467,0.955656109
9680257,Be Ky,49657,8438926.0:3585350.0:2104409.0:4857838.0:348361.0:5490666.0:3459623.0:2296195.0:3865077.0:6818776.0:2270519.0,Ja Ks,47501,7882328.0:6818622.0:2286472.0:5490582.0:298612.0:2252452.0:1634611.0:8067002.0:5551062.0:7968225.0:6686658.0,Be Ky,49657,Be Ky,bat,R Pa Sm Co,Colombo,12-08-2023,day match,La Pr Le,2023,7041,0.7,100,137.8,0,0.590471276,0.34553162,0.847889374,0.505319149,0.775280899,0.824284926,0.768254057,0.914362588,0.743162901,0.042253521,0.433962264,0.077711358,1.013656926,1.072092091,0.808219178,1.199812413,0.970752325
9271772,Co Ss,47487,2104409.0:3008291.0:5490582.0:7882328.0:5547646.0:74087.0:181404.0:6347256.0:1482249.0:2590293.0:3497171.0,Ja Ks,47501,6818622.0:5490596.0:298612.0:4403545.0:6551978.0:1634611.0:7539454.0:8067002.0:5508488.0:7200668.0:8907338.0,Ja Ks,47501,Ja Ks,field,R Pa Sm Co,Colombo,19-12-2022,day match,La Pr Le,2022/23,7041,0.9,0,130.8,1,0.605550186,1.648087432,1.39275766,1.530434783,0.698795181,0.949552542,0.996734398,0.930972472,0.853392769,0.367741935,0.945945946,0.410358566,0.983034308,1.029682301,1.976190476,1.01713499,0.977206312
9377241,Sh Aa,34,2654014.0:1884973.0:2231928.0:4203499.0:2252452.0:3057312.0:1858961.0:2658445.0:3872756.0:3373866.0:2654028.0,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4739552.0:5744850.0:3715697.0:2742837.0:4690230.0:3468870.0,Wt Is,41,Wt Is,field,St Pk Cn,Centurion,25-03-2023,day match,Wt Is tr of Sh Aa,2022/23,6327,1.25,80,173.3571429,1,1.966181941,1.86772538,0.978712871,1.163366337,0.52,0.97458682,0.988017129,0.972588,1.25339121,2.597826087,1.52,2.432515337,0.969655639,1.14453748,1.157894737,0.89493077,1.066632231
9084697,Gn,7573,2531913.0:1722048.0:5515922.0:5164844.0:2707431.0:6196280.0:2633196.0:3998070.0:3212278.0:7664957.0:1929619.0,Mx,8700,4421689.0:4489722.0:7752989.0:7672874.0:150093.0:4489708.0:5509524.0:2593758.0:172199.0:6341530.0:7783901.0,Mx,8700,Mx,field,Rt Ct Cb Rt,Radlett,29-05-2022,day match,Vy Bt,2022,14825,1,50,184.8333333,1,1,0.883754775,1.017900732,0.809815951,1.477272727,0.928007721,1.102657267,0.983096231,0.95754858,0.425287356,1.16,0.54340836,1.000895543,1.063896699,1.444444444,1.03819477,1
9484551,Mn Ss,44904,1637320.0:2263736.0:2231928.0:1613926.0:2252452.0:5017144.0:3200756.0:4533682.0:8109779.0:8115610.0:8986193.0,Ki Ks,40564,1611364.0:2076192.0:8180570.0:298612.0:1594319.0:1612610.0:8395995.0:3041016.0:8106706.0:284339.0:8425696.0,Mn Ss,44904,Ki Ks,field,Mn Ct Sm,Multan,22-02-2023,night match,Pn Sr Le,2022/23,11192,4.2,66.67,142.5,0,2.690902942,1.610746564,1.6288,1.650684932,1.666666667,1.129987966,1.607162534,1.407409553,1.340040241,4.064,1.485714286,3.658426966,0.999024327,,1.28125,0.962189313,1.03473762
9457678,St Ss,45072,4403419.0:8237179.0:6930230.0:4879426.0:392062.0:392216.0:3471761.0:3373138.0:7976653.0:2296195.0:2104346.0,Ca Vs,40298,3758565.0:1613919.0:2331475.0:1965151.0:3850944.0:62432.0:5771800.0:1934099.0:6528668.0:2316327.0:6931168.0,Ca Vs,40298,Ca Vs,field,Se Ba Nl Sm Mr,Dhaka,12-02-2023,night match,Bh Pr Le,2022/23,14188,1.25,100,148.6,1,0.840098024,0.763842562,0.755376344,0.705882353,0.518072289,0.97855075,0.98384926,1.10650177,0.850520833,0.206896552,0.8,0.287841191,0.993171513,0.978669377,0.794871795,0.997418785,0.989583333
9272710,Ae Ss,33914,3710090.0:4239038.0:8415854.0:2285051.0:3681957.0:387778.0:4992378.0:7455818.0:2286388.0:6718844.0:55299.0,Ph Ss,33935,4421689.0:3507090.0:7869994.0:4635658.0:3501889.0:5459516.0:3535853.0:3216569.0:2538983.0:8339701.0:7877232.0,Ph Ss,33935,Ae Ss,bat,Ae Ol,Adelaide,20-01-2023,night match,Bg Bh Le,2022/23,930,0.636363636,0,156.2666667,1,0.551212769,0.490100305,0.86369863,0.715151515,1.115384615,0.999139611,0.859140676,0.834225268,0.845753205,0.600660066,0.685714286,0.606741573,0.962823313,0.831248845,0.77173913,1.088027523,0.981522542
9330964,Mr,13971,8442384.0:8411017.0:8191616.0:8410800.0:8119670.0:8119593.0:8410786.0:8725562.0:8119656.0:8725576.0:9383002.0:8119621.0,Pb,14454,7491294.0:7491224.0:7556303.0:8127181.0:5958840.0:2789555.0:7925546.0:7570107.0:2282132.0:3691057.0:8180500.0,Pb,14454,Mr,bat,Si Mh Sm Jr,Jaipur,18-10-2022,day match,Sd Mq Ai Ty,2022/23,4661,0.166666667,0,150.1666667,1,0.531095297,0.043780506,0.224952741,0.181818182,0.125,0.701956528,0.860374919,0.717701601,0.847071021,0.243902439,0.627906977,0.283980583,0.932115412,0.661516662,0.196078431,0.989699181,0.924242424
9262028,St La Ks,36112,2331475.0:4690286.0:5940374.0:2742837.0:3776849.0:7459647.0:8925405.0:4690230.0:8464343.0:7550892.0:3150538.0,To Kt Rs,36126,1613919.0:7637559.0:4230127.0:4381761.0:1934099.0:1613926.0:1881193.0:6401282.0:8395141.0:3715697.0:9266095.0,To Kt Rs,36126,To Kt Rs,field,Wr Pk Be St Ks,Basseterre,01-09-2022,day match,Cn Pr Le,2022,4045,2,66.67,157.5666667,1,0.836065574,0.753662667,0.814500942,0.93877551,0.703703704,0.948246705,1.411778605,1.397273125,1.067321583,1.760683761,0.552631579,1.545667447,0.96856113,0.701971939,0.795454545,1.083614134,0.995629371
9076990,Ca Vs,40298,3758565.0:8129680.0:313809.0:1965151.0:62432.0:1613919.0:6965272.0:3850972.0:4731628.0:6528668.0:2316327.0,Ka Ts,42573,363047.0:2104332.0:3056752.0:4403426.0:392216.0:2097017.0:5831622.0:1634611.0:7086456.0:6493346.0:392419.0,Ca Vs,40298,Ka Ts,field,Se Ba Nl Sm Mr,Dhaka,11-02-2022,day match,Bh Pr Le,2021/22,14188,0.666666667,0,127.0333333,0,0.901433427,2.03,0.834805654,0.829059829,0.892857143,0.930368138,1.131819863,1.24941475,1.087038197,4.333333333,0.685714286,2.7375,1.001205674,0.703593001,1.571428571,0.924676825,1.016433566
9433367,Ye,10618,1762060.0:1655436.0:8033304.0:1637320.0:3620742.0:8050160.0:5367676.0:1547993.0:7651657.0:4527942.0:8070915.0,Le,8301,4873028.0:3218291.0:6003584.0:4887336.0:6081914.0:8845850.0:3643870.0:7161426.0:5554142.0:5528116.0:9311154.0,Ye,10618,Ye,bat,Ge Rd Lr,Leicester,06-06-2023,day/night match,Vy Bt,2023,1378,2.8,25,161.6666667,0,1,0.637093426,1.45994345,1.461538462,1.557692308,1.101714519,1.382110756,1.217811911,1.0746808,1.33836858,0.790322581,1.277529096,1.004126404,1.300588864,0.974683544,1.032247728,1.008270911
9123169,Ia,55,2981614.0:5043310.0:3479860.0:3125562.0:4377610.0:210328.0:3882850.0:2733380.0:2282125.0:8228100.0:8725709.0,Id,216,2124002.0:2123974.0:7695666.0:6729862.0:6496412.0:2436251.0:3685100.0:2921680.0:2550414.0:6496482.0:8609684.0,Ia,55,Ia,bat,Te Ve Me Dn,Dublin,28-06-2022,day match,Ia tr of Id,2022,6831,2.5,100,129,0,1.700196078,1.062407905,1.445432498,1.65,1.962264151,1.116326651,1.034052662,1.068990577,1.197315436,2.087804878,1.868421053,2.063675832,1.043433968,1.078219623,1.328767123,1.059279511,1.059405941
9272556,Ae Ss,33914,4239038.0:5492318.0:2286472.0:3681957.0:387778.0:5554254.0:8415854.0:4992378.0:6718844.0:3890998.0:55299.0,Ht Hs,33928,5843200.0:4223883.0:1611364.0:2161599.0:6249256.0:3459623.0:8497866.0:4767832.0:5788418.0:7629747.0:6732004.0,Ht Hs,33928,Ae Ss,bat,Be Ol Ht,Hobart,02-01-2023,night match,Bg Bh Le,2022/23,6348,1,66.67,152.1666667,1,1,1.569694176,0.858463727,0.897058824,0.642105263,0.958161469,0.977464652,0.814853224,1.12633833,1.733333333,1.138888889,1.672364672,0.971321079,0.900692797,1.178082192,0.975855303,1
9272402,Me Ss,33949,4003390.0:7960994.0:2669316.0:2275097.0:3901078.0:3737103.0:4012203.0:9070907.0:1829491.0:1945397.0:2656541.0,Ht Hs,33928,4223883.0:2161599.0:1611364.0:6460614.0:6249256.0:3459623.0:2486896.0:3507097.0:5788418.0:7629747.0:6732004.0,Me Ss,33949,Ht Hs,field,Me Ct Gd,Melbourne,16-12-2022,day/night match,Bg Bh Le,2022/23,440,1.222222222,50,161.2,0,1.162790698,0.937312473,0.802485284,0.963235294,0.576576577,0.922483318,0.963812436,0.953447515,1.057112069,1.316831683,1.277777778,1.312684366,0.977477358,0.844118669,0.931818182,0.996264105,1.002877008
9516345,Pb Ks,30407,8127181.0:197658.0:2398346.0:5053082.0:2097017.0:4640824.0:5038046.0:8180500.0:7453697.0:7881845.0:5788418.0:2035102.0,Ka Kt Rs,30400,2789555.0:6818622.0:7558886.0:5959834.0:4231702.0:5061748.0:1934099.0:3326980.0:1613919.0:1626561.0:2632825.0:7758638.0,Pb Ks,30407,Ka Kt Rs,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,01-04-2023,day/night match,In Pr Le,2023,7118,0.666666667,33.33,209.5,0,1.38926723,1.445347714,1.078,0.9,0.94017094,0.982329201,0.873085838,0.877032681,0.990220049,1.072727273,0.526315789,0.944358578,0.963620408,1.083512927,1.078947368,0.973093346,1.007633588
9292555,Sh Aa,34,2654014.0:2604825.0:2231928.0:4203499.0:2252452.0:4171859.0:1858961.0:1874081.0:3851518.0:3373866.0:2654028.0,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:6521080.0:210328.0:3882850.0:2733380.0:184960.0:3130840.0:7881845.0,Ia,55,Ia,field,Gd Il Sm Tm,Thiruvananthapuram,28-09-2022,night match,Sh Aa tr of Ia,2022/23,23813,0.52,33.33,,1,1.109358248,1.508387097,0.837862319,0.784452297,0.596899225,0.944903787,0.870998635,0.775738877,0.830691921,0.575384615,0.747368421,0.590654206,0.965673547,1.012402871,1.217948718,0.986349915,1.048414459
9516611,Ss Hd,36014,7491294.0:2789079.0:3127354.0:4203499.0:6381962.0:3057312.0:8228408.0:3715697.0:7570107.0:2282125.0:8725709.0:5618038.0,Di Cs,30421,1539236.0:4685568.0:1907163.0:2034423.0:7491273.0:4497688.0:3882850.0:8410653.0:3914658.0:3373866.0:6487970.0:1657466.0,Ss Hd,36014,Ss Hd,bat,An Jy Sm Di,Delhi,29-04-2023,night match,In Pr Le,2023,2344,0.714285714,0,145.8,0,0.836981304,0.940213785,0.948860995,0.900826446,1.413793103,1.136122093,0.946856925,0.86049983,0.913697105,0.323076923,0.726190476,0.444444444,1.015439594,,1.163043478,1.052275074,0.982817869
9097024,Id,216,2124002.0:2123974.0:7695666.0:6729862.0:6496412.0:2436251.0:3685100.0:7036812.0:6496482.0:2921680.0:2550414.0,Bn,769,8522310.0:8204881.0:9111213.0:2944514.0:8991737.0:8520931.0:7668198.0:7655437.0:8004716.0:8004751.0:8004730.0,Id,216,Id,bat,Al At Ct Gd On Ct My Tf 2,Al Amarat,19-02-2022,day match,Id tr of On,2021/22,24254,7,0,,0,43.86,1237.7,1403,158,54,102.4125773,18.4742268,19.89149309,1.12383403,8.533333333,2.533333333,6.133333333,1.559875583,54.08106475,84,8.29060241,1
9849769,Ra,1350,8058805.0:2426227.0:8089192.0:8058798.0:9806957.0:8058812.0:8089206.0:8913876.0:5652576.0:8058840.0:8964675.0,Ua,251,3719197.0:8059372.0:1634709.0:8964843.0:5120674.0:2943443.0:6496776.0:7906968.0:2943457.0:8059379.0:8246440.0,Ua,251,Ua,field,Ws Ct Gd Wk,Windhoek,30-11-2023,day match,Ua tr of Na,2023/24,11878,0.5,0,136.6,1,0.011532695,0.001241722,0.49537037,0.304347826,0.444444444,0.617948701,0.324324324,0.318206374,0.762383521,0.050675676,0.192307692,0.07183908,0.98005698,0.98445909,0.045454545,1.607782154,0.901234568
9684618,Al Ph,45926,9822259.0:8118354.0:9822280.0:9822301.0:9822294.0:8145640.0:8118326.0:9822238.0:9822252.0:8421818.0:9822231.0,Sa,14860,9098571.0:7491378.0:4192558.0:3691547.0:2733401.0:9009265.0:9771173.0:5977026.0:1663885.0:9104101.0:7922284.0,Sa,14860,Sa,field,JA Il Sm Cx Ri,Ranchi,23-10-2023,day match,Sd Mq Ai Ty,2023/24,18038,0.125,0,158.3125,1,0.017199862,0.013270422,0.156312625,0.111111111,0.027027027,0.405067705,0.346756152,0.259556519,0.786889395,0.051903114,0.6,0.081788441,0.934297521,0.600309543,0.083333333,0.915707237,1
9271667,Ge Gs,47494,6517118.0:4403531.0:7960847.0:7520344.0:3364234.0:8472022.0:1594319.0:305143.0:3562761.0:2270519.0:6686658.0,Ky Fs,47480,7200598.0:363047.0:5490624.0:6710850.0:4690104.0:3200756.0:5490666.0:8136659.0:2296195.0:2691688.0:8136680.0:4365878.0,Ky Fs,47480,Ge Gs,bat,Ma Ra Il Ct Sm Sa Ha,Hambantota,07-12-2022,night match,La Pr Le,2022/23,17527,0.555555556,50,159.8333333,1,1.485581124,0.976902947,0.7487615,0.79389313,0.882352941,1.12283599,1.05881098,0.913718888,1.02891845,1.306451613,0.730769231,1.235849057,1.026495703,,0.776470588,1.065859484,1.018498168
