bowler_id,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs
6364588.0,631,27,443,8.880857142857142,0,119.0,49,22,11,1
6396914.0,95,4,66,8.666666666666666,0,17.0,7,3,3,2
6396984.0,33,0,24,8.25,0,13.0,4,1,1,0
6399210.0,1636,67,1281,7.806551724137931,1,439.0,96,71,35,0
6401282.0,97,1,58,10.0525,0,17.0,8,5,4,0
6401800.0,49,0,30,10.11,0,9.0,1,3,3,1
6401982.0,587,26,414,9.166818181818181,1,190.0,58,23,19,15
6402052.0,24,0,16,9.0,0,7.0,1,2,0,1
6402080.0,11,0,6,11.0,0,1.0,0,1,1,0
6402374.0,848,24,607,8.501785714285715,0,177.0,77,23,11,0
6420126.0,1117,39,776,8.613823529411764,2,348.0,119,40,42,10
6420182.0,99,3,60,10.166666666666666,0,19.0,8,5,2,0
6420252.0,310,8,204,9.225,0,87.0,31,15,10,0
6460614.0,2370,97,1816,8.036867469879518,3,637.0,169,98,38,0
6460642.0,226,10,150,8.81,0,62.0,27,7,14,0
6467096.0,5,0,6,5.0,0,1.0,0,0,0,0
6471870.0,85,4,66,8.475714285714286,0,28.0,5,4,4,2
6486192.0,62,2,50,10.666666666666666,0,15.0,4,2,2,0
6486416.0,575,26,427,8.135263157894736,2,174.0,63,19,12,2
6486486.0,18,0,12,9.0,0,5.0,0,2,0,0
6487032.0,18,1,12,9.0,0,4.0,3,0,0,0
6487970.0,785,24,539,8.86888888888889,0,207.0,77,29,24,8
6489846.0,476,19,320,9.0125,1,131.0,51,14,34,0
6493346.0,371,17,264,8.840833333333334,0,105.0,36,15,8,3
6496118.0,242,7,150,9.901818181818182,0,48.0,20,10,8,1
6496426.0,555,30,420,7.9254999999999995,0,151.0,56,15,6,1
6496440.0,55,2,42,7.875,0,18.0,5,1,2,0
6496776.0,164,15,186,5.463333333333334,2,97.0,9,5,9,3
6496846.0,22,1,24,5.5,0,9.0,1,0,0,0
6511336.0,581,20,448,8.466923076923077,0,139.0,33,26,6,1
6517118.0,22,0,18,7.5,0,3.0,2,0,0,0
6521234.0,372,18,283,8.171428571428573,0,105.0,30,13,6,2
6528458.0,85,6,66,7.9433333333333325,0,28.0,7,5,1,0
6528668.0,441,23,363,7.563529411764707,0,153.0,31,24,3,1
6529354.0,217,8,150,9.365,1,57.0,19,9,6,0
6551978.0,142,3,96,9.772727272727273,0,32.0,14,6,2,0
6565684.0,191,13,198,5.712222222222222,2,101.0,18,4,4,1
6572572.0,164,4,84,11.6025,0,17.0,9,9,11,0
6572726.0,212,7,168,8.313529411764705,0,58.0,14,7,6,0
6584164.0,58,5,66,5.9575,1,32.0,4,1,1,0
6586824.0,1161,41,924,7.674318181818182,3,447.0,125,40,39,5
6598528.0,918,30,654,8.538571428571428,1,267.0,95,32,28,2
6619794.0,43,1,42,6.085,0,16.0,4,1,0,0
6623798.0,9,0,6,9.0,0,3.0,2,0,0,0
6624568.0,209,10,174,7.634,0,52.0,7,10,2,0
6624582.0,67,1,54,7.055,0,17.0,4,3,0,0
6625632.0,54,0,30,11.25,0,8.0,8,0,1,0
6639604.0,56,1,48,7.0,0,21.0,5,1,1,0
6639674.0,22,1,12,11.0,0,4.0,3,1,0,0
6639828.0,9,0,3,18.0,0,0.0,0,1,0,0
6640164.0,133,4,100,9.015,0,31.0,9,5,4,1
6640178.0,41,3,30,8.875,0,11.0,4,1,1,0
6646240.0,240,7,174,8.684444444444445,0,63.0,24,7,5,1
6646828.0,123,2,72,10.3325,0,24.0,13,2,14,1
6646940.0,498,14,386,7.9864999999999995,1,128.0,43,13,7,0
6650230.0,73,5,66,6.6933333333333325,0,31.0,3,5,1,0
6652848.0,111,6,108,6.35,0,53.0,13,2,3,0
6662480.0,21,0,12,10.5,0,3.0,3,0,0,0
6665490.0,65,1,36,10.835,0,6.0,6,2,0,1
6669116.0,55,2,36,8.333333333333334,0,12.0,8,0,4,0
6676564.0,69,3,60,7.026666666666666,0,22.0,7,1,2,0
6686658.0,599,37,466,7.843333333333334,2,202.0,66,13,28,3
6694190.0,69,2,49,9.0,0,18.0,6,3,3,0
6698110.0,275,8,174,9.666666666666666,0,38.0,26,9,7,0
6703528.0,72,3,32,12.875,0,6.0,6,4,1,0
6706062.0,212,9,150,8.678571428571429,0,61.0,11,15,4,1
6710850.0,20,1,19,3.6666666666666665,1,8.0,1,1,0,0
6718326.0,8,0,6,8.0,0,1.0,1,0,0,0
6718340.0,160,5,126,8.095714285714285,0,53.0,16,4,8,0
6718382.0,422,18,384,7.138571428571429,0,146.0,32,11,9,0
6718396.0,457,26,369,7.564,1,153.0,36,19,15,1
6718410.0,462,23,329,8.465882352941176,1,141.0,58,10,18,2
6718438.0,198,11,143,9.406666666666666,0,58.0,22,6,7,0
6718536.0,96,1,58,10.6875,0,15.0,4,7,0,0
6718802.0,85,2,54,8.714285714285714,0,11.0,5,4,0,0
6718844.0,928,37,619,9.245625,1,246.0,83,42,34,3
6722540.0,816,40,701,7.009,1,264.0,58,29,9,0
6729862.0,99,5,96,7.25,0,43.0,7,3,5,0
6732004.0,1362,56,953,8.517954545454545,0,385.0,137,49,51,5
6739830.0,321,23,255,7.787857142857143,0,109.0,28,10,16,0
6773234.0,216,11,168,7.6875,0,66.0,27,2,7,1
6799456.0,239,11,168,8.324444444444445,0,68.0,28,7,6,1
6816606.0,188,4,113,9.918000000000001,0,28.0,15,7,7,1
6816718.0,148,6,108,8.3,0,35.0,14,3,3,0
6817628.0,30,0,13,13.85,0,4.0,4,1,2,0
6818776.0,2046,92,1798,6.906329113924051,4,799.0,162,70,46,0
6819238.0,873,31,729,7.2084375000000005,2,308.0,91,19,26,1
6842170.0,252,8,191,7.6175,0,65.0,18,9,9,4
6845950.0,153,13,127,7.343333333333334,0,38.0,8,4,3,2
6898492.0,53,0,24,13.25,0,3.0,7,2,0,0
6928802.0,71,2,48,8.875,0,19.0,4,5,1,0
6930230.0,11,0,12,5.5,0,6.0,0,1,0,0
6930286.0,990,43,699,8.432571428571428,1,288.0,95,41,28,3
6931140.0,63,3,57,6.56,0,25.0,3,4,1,0
6931168.0,205,9,139,9.45875,0,56.0,22,7,11,1
6988596.0,32,0,12,16.0,0,1.0,1,3,0,1
7005550.0,99,7,90,7.125,1,52.0,9,4,2,0
7036812.0,701,28,585,7.637407407407408,1,191.0,43,26,11,0
7068858.0,119,5,76,9.815,0,26.0,13,4,2,2
7084930.0,141,8,126,6.892857142857143,0,60.0,15,5,3,0
7084972.0,516,19,354,9.08705882352941,0,145.0,56,20,16,4
7086456.0,57,1,36,9.5,0,17.0,4,4,2,0
7089858.0,37,0,30,9.875,0,13.0,6,0,1,0
7158710.0,78,0,36,13.0,0,3.0,10,2,1,0
7161426.0,263,7,147,10.772857142857143,0,56.0,28,8,16,4
7184232.0,238,4,150,9.547142857142857,0,49.0,25,8,6,3
7184666.0,429,21,289,9.57,0,96.0,42,14,9,2
7194480.0,661,19,418,9.74409090909091,0,146.0,71,21,12,6
7200668.0,141,4,103,8.291428571428572,1,30.0,9,5,0,0
7209964.0,239,6,206,7.2272727272727275,0,74.0,17,7,2,0
7213856.0,117,0,75,9.5625,0,35.0,14,3,8,0
7253350.0,303,21,229,8.589285714285714,1,94.0,29,8,15,1
7256108.0,14,0,6,14.0,0,1.0,3,0,0,0
7256122.0,28,1,18,9.33,0,8.0,3,1,2,0
7256234.0,34,0,24,8.5,0,8.0,5,0,0,0
7267448.0,38,0,18,12.67,0,7.0,5,2,1,0
7276380.0,841,50,605,8.478666666666667,1,263.0,86,30,18,9
7288490.0,111,5,73,9.856666666666667,0,26.0,13,3,1,0
7326220.0,64,1,48,8.0,0,18.0,3,2,3,0
7327410.0,262,9,144,10.79125,1,44.0,27,11,3,4
7327452.0,268,14,192,9.167,0,77.0,29,8,9,2
7328110.0,83,1,42,13.534,0,6.0,10,2,3,1
7341186.0,473,26,478,6.107727272727273,1,206.0,27,13,15,0
7341872.0,63,4,48,7.875,0,21.0,5,3,0,0
7341900.0,147,8,174,5.04125,1,86.0,12,2,6,0
7342250.0,156,2,84,11.815999999999999,0,20.0,17,5,1,2
7344868.0,136,9,114,7.535714285714286,0,48.0,6,8,4,0
7353828.0,624,28,445,7.964583333333334,1,187.0,70,16,20,1
7401806.0,28,1,18,9.25,0,4.0,4,0,0,0
7402205.0,24,0,18,9.75,0,4.0,0,2,0,0
7409569.0,232,15,192,7.064444444444444,0,73.0,18,8,4,0
7412481.0,91,3,56,8.583333333333334,1,18.0,8,3,4,2
7412922.0,174,12,156,7.125,0,64.0,6,10,3,0
7417024.0,51,2,42,7.125,0,19.0,4,3,0,0
7419488.0,23,1,24,5.75,0,11.0,2,0,3,0
7421735.0,93,2,72,7.75,0,19.0,6,4,1,0
7430282.0,8,0,12,4.0,0,5.0,0,0,0,0
7436379.0,29,0,18,10.5,0,4.0,1,2,0,0
7439704.0,26,0,18,8.67,0,5.0,4,0,1,0
7453697.0,1022,45,863,7.191052631578947,1,312.0,63,37,18,1
7455818.0,184,3,141,8.331111111111111,0,32.0,12,4,2,0
7459647.0,122,6,90,8.834285714285715,0,33.0,10,5,3,2
7482894.0,102,0,42,16.5425,0,8.0,9,6,2,1
7488753.0,82,2,48,10.8,0,12.0,10,2,1,0
7491091.0,127,10,144,5.964285714285714,2,81.0,10,3,4,0
7491294.0,391,12,330,7.742916666666667,1,133.0,27,17,8,0
7491329.0,186,7,121,9.77,1,48.0,22,7,5,1
7491371.0,125,3,115,6.68,0,47.0,7,6,1,0
7491385.0,576,37,456,7.398636363636364,1,187.0,48,21,26,3
7494668.0,183,9,141,9.068181818181818,0,54.0,11,10,1,1
7495291.0,49,2,32,9.443333333333333,0,10.0,4,2,2,0
7497013.0,60,1,42,8.375,0,10.0,3,3,1,0
7500324.0,140,4,108,8.95875,0,34.0,11,4,1,1
7507303.0,2051,98,1594,7.874225352112677,5,695.0,211,55,62,13
7507317.0,220,8,126,10.791666666666666,0,43.0,23,9,8,1
7507387.0,138,7,126,6.3183333333333325,0,59.0,10,4,9,2
7507408.0,24,0,24,6.0,0,8.0,2,0,0,0
7507429.0,6,1,6,6.0,0,3.0,1,0,0,0
7520344.0,5,0,6,5.0,0,1.0,0,0,0,0
7534722.0,28,4,24,7.0,0,13.0,2,2,0,0
7534771.0,32,0,24,8.0,0,4.0,1,1,1,0
7535324.0,212,4,138,9.138333333333334,0,43.0,10,13,5,1
7537004.0,338,10,240,8.479375,0,100.0,29,17,9,1
7537060.0,233,7,162,8.717,0,46.0,13,12,6,0
7537067.0,553,16,360,9.648260869565217,0,106.0,48,17,15,2
7539454.0,53,1,42,7.625,0,16.0,5,2,0,1
7541162.0,147,6,121,7.68,0,54.0,17,4,1,0
7543647.0,230,13,211,6.543000000000001,0,84.0,18,3,5,0
7550864.0,163,6,125,8.64375,1,56.0,13,9,3,0
7550892.0,316,17,264,7.456,0,135.0,27,17,8,1
7556051.0,502,16,379,10.083333333333334,0,127.0,28,24,9,0
7556303.0,145,7,102,9.425555555555555,0,31.0,13,4,7,0
7557689.0,92,8,89,6.212000000000001,1,38.0,3,5,3,0
7558886.0,276,8,216,8.901818181818182,0,71.0,13,15,5,0
7558949.0,670,27,486,8.87625,1,202.0,64,24,23,5
7565697.0,209,9,123,12.694444444444445,0,37.0,12,15,5,0
7570072.0,61,3,60,6.5425,0,21.0,3,2,0,0
7570079.0,7,2,12,3.5,0,9.0,1,0,1,0
7570107.0,640,20,506,8.15846153846154,3,173.0,32,37,4,0
7570121.0,256,4,210,7.7575,0,62.0,12,12,2,0
7581181.0,125,1,96,7.9159999999999995,0,25.0,9,4,0,0
7581223.0,451,14,279,9.336428571428572,0,95.0,39,23,13,1
7581244.0,105,2,74,9.5625,0,29.0,12,3,0,1
7586963.0,32,3,42,4.71,0,20.0,1,1,1,0
7586970.0,91,1,66,8.528333333333334,0,14.0,6,2,2,1
7620283.0,61,3,54,8.333333333333334,0,21.0,5,1,1,0
7620297.0,186,12,114,9.875,0,40.0,24,6,3,0
7620339.0,9,0,12,4.5,0,4.0,0,0,0,0
7620346.0,33,1,12,16.5,0,2.0,4,2,0,0
7629579.0,130,4,108,7.3,0,54.0,15,3,3,0
7629747.0,286,14,246,7.805,0,93.0,13,11,9,0
7634192.0,78,2,54,9.833333333333334,0,20.0,4,6,0,0
7636075.0,27,1,24,6.75,0,6.0,3,0,0,0
7651657.0,769,31,444,10.757333333333333,1,137.0,66,37,25,8
7655437.0,28,2,32,6.5,0,10.0,2,0,0,0
7658608.0,191,3,108,11.041666666666666,0,35.0,25,6,4,0
7661996.0,662,25,460,8.998888888888889,4,205.0,70,30,15,2
7664943.0,368,15,276,9.07,0,79.0,26,12,4,0
7664957.0,585,18,414,8.648947368421053,0,117.0,53,18,6,0
7672874.0,524,16,341,9.54409090909091,0,78.0,42,20,4,0
7681869.0,79,1,60,7.6675,0,10.0,6,0,1,0
7687259.0,114,0,54,12.583333333333334,0,6.0,12,5,2,0
7687287.0,21,1,12,10.5,0,5.0,4,0,1,0
7687315.0,905,42,542,10.374827586206896,0,170.0,77,41,26,10
7688848.0,288,8,170,10.876363636363637,1,50.0,23,14,7,2
7694588.0,226,9,154,10.135555555555555,0,62.0,23,8,10,1
7695666.0,408,13,324,8.108,0,98.0,27,14,9,0
7712494.0,74,4,48,9.25,0,18.0,4,4,4,0
7713110.0,10,0,12,5.0,0,2.0,0,0,0,0
7732892.0,389,24,275,8.614285714285714,0,95.0,38,13,7,0
7732934.0,1224,50,886,8.429130434782609,5,378.0,131,38,38,5
7742496.0,9,0,6,9.0,0,3.0,2,0,0,0
7742860.0,39,2,42,5.75,0,20.0,5,0,1,0
7753549.0,112,9,109,6.491666666666667,1,55.0,4,7,3,0
7753570.0,123,9,132,5.25,1,68.0,13,1,6,0
7753605.0,27,1,30,5.0,0,14.0,1,0,1,0
7753710.0,19,0,18,6.25,0,9.0,1,1,2,0
7753717.0,25,2,18,8.33,0,10.0,2,0,0,5
7753773.0,38,0,30,9.25,0,13.0,4,0,5,1
7753815.0,27,0,18,9.0,0,7.0,3,1,0,0
7758638.0,1245,43,1052,7.2923913043478255,1,400.0,81,51,22,5
7759443.0,198,10,175,6.97,1,77.0,9,10,3,0
7761823.0,284,11,193,9.476666666666667,1,68.0,21,11,13,0
7783432.0,478,28,367,7.810526315789474,2,165.0,44,16,28,3
7783901.0,670,34,433,9.99409090909091,0,166.0,60,31,13,10
7785413.0,21,0,18,7.0,0,3.0,2,0,0,0
7785448.0,178,5,138,8.79125,0,66.0,17,4,16,1
7785462.0,12,0,6,12.0,0,2.0,1,1,0,0
7785497.0,17,2,24,4.25,0,11.0,1,0,1,0
7804677.0,35,1,24,8.75,0,10.0,3,2,1,0
7805244.0,13,0,12,6.5,0,4.0,1,0,0,0
7806378.0,91,3,54,10.11,0,18.0,7,6,0,0
7810977.0,207,4,132,10.607142857142858,0,29.0,16,7,8,0
7811033.0,139,8,95,9.161666666666667,1,42.0,13,6,4,0
7833069.0,31,0,24,7.75,0,9.0,5,0,0,0
7851066.0,63,2,24,15.75,0,10.0,5,5,5,0
7859970.0,62,1,30,13.75,0,10.0,8,3,2,0
7860404.0,49,0,48,5.9433333333333325,0,20.0,5,1,0,0
7860439.0,359,8,241,9.972307692307691,0,109.0,42,10,21,8
7866039.0,420,13,323,8.01125,4,156.0,48,11,16,1
7866522.0,156,2,96,9.55,0,38.0,17,7,9,1
7869994.0,527,14,349,8.7284,2,104.0,39,21,14,0
7870043.0,7,0,6,7.0,0,4.0,0,1,0,0
7871303.0,212,6,168,9.058,0,53.0,13,9,3,0
7871310.0,58,2,42,9.333333333333334,0,19.0,1,5,0,0
7873172.0,112,7,97,7.126,0,41.0,9,3,3,0
7877232.0,235,10,189,8.042,0,85.0,24,6,9,1
7878765.0,599,23,453,7.93,0,187.0,57,15,32,6
7878989.0,182,8,161,7.0425,0,57.0,12,5,5,2
7879829.0,557,21,364,9.24764705882353,1,156.0,63,20,27,1
7881775.0,68,4,69,5.87,1,28.0,5,2,0,0
7881845.0,2195,93,1578,8.394324324324323,1,644.0,220,72,96,9
7881866.0,30,0,18,10.0,0,6.0,3,1,0,0
7883504.0,313,19,312,6.222222222222222,1,126.0,18,10,2,0
7906968.0,286,14,282,5.994666666666666,0,150.0,21,12,9,0
7907458.0,269,8,198,8.108,1,84.0,28,7,12,3
7907472.0,62,5,48,7.333333333333333,0,16.0,3,3,1,0
7907479.0,213,5,168,7.607142857142857,0,59.0,10,11,3,1
7907661.0,280,11,217,7.595384615384615,1,82.0,16,12,9,1
7913254.0,454,17,320,8.673125,2,122.0,39,22,11,0
7921262.0,178,13,162,6.678571428571429,0,71.0,12,8,4,0
7921346.0,257,10,228,6.85,0,81.0,23,4,5,0
7921542.0,60,2,65,5.616666666666667,0,35.0,4,3,0,0
7922291.0,904,40,712,7.637741935483871,2,286.0,81,27,43,7
7923754.0,74,4,42,10.585,0,15.0,9,4,0,0
7924048.0,324,23,306,6.488571428571428,1,160.0,26,12,14,0
7925546.0,127,4,78,10.57,0,19.0,9,6,5,0
7947337.0,24,1,24,6.0,0,7.0,2,0,0,0
7947393.0,365,15,264,8.346153846153847,0,115.0,44,10,7,6
7947414.0,12,0,16,4.5,0,9.0,1,0,2,0
7950431.0,11,1,12,5.5,0,6.0,1,0,0,0
7960966.0,23,0,6,23.0,0,0.0,4,1,0,0
7968225.0,1787,74,1560,6.842089552238806,2,590.0,125,54,37,1
7976653.0,260,9,156,9.91625,0,52.0,25,13,4,2
7976674.0,24,1,18,8.0,0,7.0,2,1,0,0
7987237.0,57,1,42,8.46,0,18.0,4,2,2,1
7993551.0,54,5,78,4.4,0,40.0,3,0,4,0
8001972.0,17,0,12,8.5,0,4.0,3,0,0,0
8001986.0,16,0,18,5.33,1,10.0,2,0,1,0
8001993.0,15,0,15,6.0,0,8.0,1,1,0,0
8004716.0,91,4,60,9.193333333333333,0,19.0,6,4,2,0
8004730.0,78,1,42,11.0,0,14.0,6,5,0,1
8004751.0,38,0,30,8.875,0,9.0,1,2,0,0
8006676.0,400,11,216,11.714285714285714,0,74.0,43,18,20,3
8012612.0,25,0,21,7.14,0,13.0,2,2,0,0
8018751.0,110,4,70,9.2725,0,24.0,14,3,5,0
8027396.0,90,6,66,7.7925,0,30.0,3,6,5,1
8028194.0,77,2,48,9.625,0,18.0,9,2,4,0
8035873.0,55,1,36,9.165,0,8.0,6,1,0,0
8040136.0,618,22,411,9.59590909090909,0,103.0,40,30,4,0
8050160.0,621,18,396,10.072727272727272,1,129.0,44,31,15,5
8054017.0,19,1,12,9.5,0,2.0,3,0,0,0
8055417.0,1164,42,884,8.3572,0,262.0,89,32,22,2
8056705.0,50,1,24,12.5,0,5.0,6,2,0,0
8058840.0,58,2,48,6.833333333333333,0,25.0,9,0,2,0
8058903.0,32,1,19,8.0,1,5.0,4,1,0,0
8058910.0,33,1,24,8.25,0,6.0,5,0,0,0
8058959.0,35,0,18,11.666666666666666,0,5.0,3,2,0,0
8059015.0,20,4,24,5.0,0,15.0,3,0,0,1
8059113.0,86,7,54,9.403333333333334,2,29.0,10,5,2,1
8059379.0,163,9,140,6.898571428571429,1,74.0,14,8,7,0
8066883.0,35,1,30,7.0,0,11.0,3,1,0,0
8067002.0,213,11,186,7.818181818181818,0,76.0,15,7,4,0
8067037.0,27,2,18,9.0,0,6.0,2,1,0,0
8069011.0,57,0,24,14.165,0,5.0,4,5,1,0
8070915.0,159,4,132,7.96875,0,43.0,8,5,6,0
8072049.0,32,2,18,10.67,0,7.0,2,1,2,1
8072056.0,446,22,378,7.4494444444444445,0,143.0,29,18,1,2
8072861.0,83,1,36,13.835,0,8.0,10,3,2,1
8072945.0,95,6,66,8.611666666666666,0,19.0,9,3,2,0
8083060.0,27,1,24,6.75,0,9.0,1,1,0,0
8086847.0,61,3,35,10.135,0,13.0,9,2,2,0
8088499.0,78,0,42,11.165,0,10.0,4,5,3,0
8088534.0,80,5,54,8.89,0,18.0,8,2,1,0
8088583.0,59,3,48,8.166666666666666,0,21.0,5,1,3,1
8088625.0,29,1,24,7.25,0,8.0,3,0,0,0
8088695.0,8,1,18,2.67,1,12.0,0,0,1,0
8089024.0,51,1,49,6.663333333333334,0,29.0,5,0,7,1
8089206.0,70,1,37,11.256666666666666,0,12.0,7,1,6,0
8090256.0,10,0,6,10.0,0,2.0,2,0,0,0
8095317.0,37,0,24,9.25,0,2.0,1,1,0,0
8095324.0,21,1,16,7.88,0,6.0,2,1,0,0
8095352.0,22,2,24,5.5,0,9.0,0,1,0,0
8095359.0,20,1,12,10.0,0,4.0,2,0,3,0
8096829.0,11,0,6,11.0,0,2.0,2,0,1,0
8106629.0,1439,44,1100,7.9507843137254905,1,471.0,148,39,42,6
8106706.0,214,9,149,8.792857142857143,0,62.0,20,11,1,1
8106713.0,1179,45,828,8.676315789473684,1,353.0,123,44,36,8
8109779.0,493,22,308,9.78875,1,110.0,34,29,19,2
8115610.0,293,9,166,10.176666666666668,1,65.0,37,13,8,1
8116478.0,116,7,96,7.9,0,41.0,9,4,0,3
8117150.0,61,4,48,7.5,0,13.0,2,3,2,0
8117990.0,640,22,498,8.122666666666667,0,158.0,38,28,15,1
8117997.0,27,0,18,9.0,0,4.0,1,2,0,0
8118032.0,72,1,50,9.403333333333334,1,22.0,9,2,0,0
8118039.0,95,3,84,6.835,0,40.0,7,5,1,0
8118053.0,499,14,312,9.421875,0,123.0,47,25,20,3
8118060.0,18,0,12,9.0,0,2.0,1,1,0,0
8118067.0,287,11,210,8.629090909090909,0,95.0,29,11,9,3
8118123.0,117,9,107,6.376666666666666,1,51.0,12,3,3,0
8118137.0,157,7,129,7.211428571428572,1,51.0,16,2,3,3
8118151.0,192,12,150,8.11111111111111,0,63.0,15,9,4,1
8118249.0,20,0,7,20.0,0,0.0,2,1,1,0
8118284.0,277,7,186,9.235454545454546,0,59.0,26,10,3,0
8118305.0,92,3,48,11.5,0,20.0,6,8,2,1
8118431.0,151,7,150,6.155714285714287,0,63.0,11,5,0,0
8118578.0,68,1,48,8.75,0,13.0,5,3,0,0
8118592.0,11,0,6,11.0,0,1.0,0,1,0,0
8118648.0,108,4,108,6.394285714285714,0,44.0,4,5,3,0
8118725.0,32,1,19,10.11,0,6.0,6,0,1,0
8118914.0,364,14,306,7.292142857142857,0,120.0,20,19,4,0
8119600.0,35,0,18,11.67,0,7.0,2,3,2,0
8127230.0,24,2,18,6.5,0,7.0,2,1,0,0
8127314.0,110,1,66,11.3975,0,12.0,11,4,0,0
8127321.0,36,0,18,12.0,0,4.0,0,4,0,0
8130436.0,89,5,96,6.25,0,45.0,9,1,2,0
8131255.0,2864,118,2036,8.476881720430107,4,776.0,266,109,65,4
8136659.0,46,5,32,9.61,0,9.0,2,2,4,0
8136680.0,32,1,24,8.0,0,10.0,2,2,1,0
8142084.0,31,3,24,7.75,0,11.0,4,1,0,0
8142091.0,30,1,24,7.5,0,9.0,4,0,1,0
8142119.0,96,4,72,8.0,0,26.0,6,3,3,0
8142126.0,76,0,60,7.723333333333334,0,16.0,5,1,0,0
8142140.0,19,0,18,6.33,0,9.0,3,0,1,0
8142231.0,16,2,14,10.25,0,5.0,1,0,2,0
8144429.0,292,8,190,9.64111111111111,0,70.0,25,15,10,0
8144443.0,23,0,12,11.5,0,3.0,3,1,0,0
8145703.0,34,3,24,8.5,0,10.0,4,1,2,0
8145745.0,56,6,72,4.666666666666667,0,37.0,4,1,1,0
8145815.0,165,7,120,8.43,0,50.0,17,5,12,1
8145878.0,550,21,398,8.726315789473684,2,168.0,63,16,18,2
8145913.0,29,0,30,5.835,0,10.0,1,1,0,0
8146452.0,14,0,6,14.0,0,0.0,1,1,0,0
8146998.0,916,48,699,7.857631578947368,0,235.0,91,20,9,0
8149504.0,16,1,12,8.0,0,4.0,1,1,0,0
8174403.0,6,0,2,18.0,0,1.0,0,1,0,0
8174466.0,181,8,120,8.86,0,52.0,15,9,6,1
8175789.0,79,3,66,6.859999999999999,1,31.0,5,5,0,0
8176356.0,10,0,6,10.0,0,1.0,1,0,0,0
8180486.0,20,0,6,20.0,0,1.0,1,2,1,0
8180500.0,795,36,702,6.972972972972973,4,286.0,57,31,11,0
8193296.0,76,1,30,14.0,0,6.0,6,6,0,0
8193310.0,736,41,540,8.500714285714286,1,167.0,46,32,18,1
8201542.0,22,0,12,11.0,0,1.0,2,1,0,0
8204881.0,54,3,54,5.890000000000001,0,22.0,4,1,0,0
8210789.0,376,16,279,7.753684210526315,0,87.0,41,6,15,0
8219014.0,18,1,12,9.0,0,4.0,0,1,2,0
8227085.0,153,7,126,7.278333333333333,0,49.0,13,7,0,0
8227974.0,218,5,138,10.709,0,50.0,14,14,4,0
8228009.0,8,1,12,4.0,0,10.0,1,0,2,0
8228016.0,86,0,54,9.89,0,18.0,10,2,5,1
8228100.0,1419,67,1194,7.163333333333333,0,461.0,98,53,38,5
8228177.0,49,0,20,14.7,0,1.0,4,3,1,0
8228184.0,67,4,43,9.525,0,16.0,8,3,1,0
8228219.0,186,2,114,10.431666666666667,1,46.0,23,8,2,0
8228226.0,24,0,12,12.0,0,2.0,2,1,1,0
8228233.0,43,0,30,9.5,0,7.0,6,0,0,0
8228401.0,112,6,108,6.9,2,65.0,13,4,4,0
8228408.0,40,1,30,8.625,0,8.0,4,1,0,0
8228443.0,57,2,60,5.416666666666667,0,27.0,4,2,1,0
8228478.0,49,4,60,4.4175,1,27.0,1,2,1,0
8228506.0,8,0,6,8.0,0,2.0,1,0,1,0
8228520.0,79,2,54,8.833333333333334,0,19.0,10,1,6,0
8229283.0,105,4,60,10.47,0,21.0,11,5,3,0
8230830.0,52,1,24,13.0,0,7.0,6,1,0,4
8237179.0,21,1,24,5.25,0,10.0,2,0,0,0
8238726.0,439,15,322,8.478666666666667,1,141.0,48,15,10,3
8246398.0,112,2,96,7.3340000000000005,0,33.0,7,3,0,0
8246419.0,44,3,54,6.666666666666667,0,27.0,3,0,1,0
8246433.0,123,11,138,5.416666666666667,3,91.0,14,1,9,2
8246440.0,243,27,295,5.5280000000000005,4,156.0,13,8,4,0
8246573.0,209,21,223,5.824,3,114.0,18,5,3,0
8271913.0,21,2,24,5.666666666666667,0,11.0,2,0,1,0
8271927.0,6,1,6,6.0,0,3.0,1,0,0,0
8277716.0,1174,41,955,7.56953488372093,0,390.0,88,31,76,3
8287502.0,48,1,24,12.0,0,5.0,4,3,1,0
8296644.0,32,0,18,10.666666666666666,0,7.0,1,3,3,0
8298338.0,64,4,53,6.8075,1,24.0,6,2,1,0
8298723.0,6,1,6,6.0,0,4.0,1,0,1,0
8299010.0,17,0,6,17.0,0,0.0,0,2,0,0
8306619.0,18,0,6,18.0,0,3.0,1,2,0,1
8329159.0,105,5,102,6.0,0,45.0,11,1,1,0
8333989.0,28,1,18,9.33,0,5.0,4,0,1,0
8338357.0,17,0,10,10.2,0,2.0,2,0,1,1
8339701.0,1170,46,900,7.779999999999999,0,314.0,69,45,52,0
8350593.0,80,3,66,7.109999999999999,0,20.0,4,2,4,0
8353169.0,16,2,18,5.33,0,6.0,1,0,0,0
8354800.0,3,1,6,3.0,0,3.0,0,0,0,0
8354821.0,402,11,235,10.829285714285716,0,75.0,42,17,8,4
8354835.0,363,19,326,7.546875,1,123.0,20,14,4,2
8354849.0,340,14,318,6.66625,0,117.0,17,11,3,0
8354856.0,120,5,78,9.3125,1,24.0,9,6,3,1
8355808.0,196,9,192,6.608,1,74.0,10,7,0,0
8363578.0,450,23,304,10.535714285714286,0,112.0,38,10,42,1
8364537.0,17,1,12,8.5,0,1.0,1,0,1,0
8364726.0,75,0,48,9.375,0,9.0,7,2,1,0
8366021.0,48,1,30,9.5,0,7.0,5,1,2,0
8366728.0,119,5,102,7.934,0,31.0,8,3,1,0
